associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-22/2009-06-29	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189617?seid=598819	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-06/2009-07-13	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189637?seid=947876	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-29/2009-07-06	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189610?seid=1549317	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-06-15/2009-06-22	Bombus			NA		UAM	Wiseman, J. Reakoff		http://arctos.database.museum/guid/UAM:Ento:175338?seid=1737510	pollinator trap B/W/O	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-27/2009-08-03	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191845?seid=213177	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	10	United States		14	68.196	-152.754	2015-07-14	Bombus	lake edge-beach		NA		UAM	Gates of the Arctic NPP, Chandler Lake, S shore, Gates of the Arctic National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:395460?seid=4281670	net	Bombus polaris		polaris	Alaska	2015	idigbio	Bombus polaris	c(-1977168.86792639, 3327139.35691112)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	10	United States		04	67.346	-153.653	2015-07-04	Bombus	lake edge-marsh		NA	sylvicola	UAM	Gates of the Arctic NPP, Takahula Lake, wetland edge, Gates of the Arctic National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:395443?seid=4281653	net	Bombus lapponicus sylvicola		lapponicus	Alaska	2015	idigbio	Bombus sylvicola	c(-2075339.3856596, 3285554.40490213)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	10	United States		04	67.346	-153.653	2015-07-04	Bombus	lake edge-marsh		NA		UAM	Gates of the Arctic NPP, Takahula Lake, wetland edge, Gates of the Arctic National Park and Preserve	07	http://arctos.database.museum/guid/UAM:Ento:395471?seid=4281681	net	Bombus jonellus		jonellus	Alaska	2015	idigbio	Bombus jonellus	c(-2075339.3856596, 3285554.40490213)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-27/2009-08-03	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:189478?seid=1402112	pollinator trap B/W/O	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
	PreservedSpecimen	Ento	4	15	United States			67.408	-150.11	2009-07-20/2009-07-27	Bombus			NA		UAM	Wiseman		http://arctos.database.museum/guid/UAM:Ento:191829?seid=391936	pollinator trap B/W/O	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-1964798.08850529, 3190440.28641745)	Brooks Range/Richardson Mountains
