associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	Douglas	4	38.778	-95.188		Bombus			NA		USNM	Baldwin City	7	http://n2t.net/ark:/65665/301baa8a6-0745-43c1-a244-9c89e8f2a8fb		Bombus (Separatobombus) griseocollis	(De Geer)	griseocollis	Kansas	1906	idigbio	Bombus griseocollis	c(417457.010638227, -679448.787632114)	Central Irregular Plains
	PreservedSpecimen	MSUC	15cdb244-b82d-4798-af5e-ef7bc138f233	4386	USA	Shawnee	30	38.951	-95.668	1969-07-30	Bombus			NA		MSU	Forbes Air Force Base	7	65ade5a9-c7de-4621-92ab-191bd727205b		Bombus pensylvanicus	(De Geer, 1773)	pensylvanicus	Kansas	1969	idigbio	Bombus pensylvanicus	c(374920.285956818, -662543.505994206)	Central Irregular Plains
	PreservedSpecimen	ENT		4225	USA	Crawford County	25	37.411	-94.73	1971-05-25	Bombus			NA		YPM	1 mi. W. of Pittsburg	5	urn:uuid:c561cd97-3f37-4516-8d9e-fab53f53bb38		Bombus pensylvanicus	(DeGeer)	pensylvanicus	Kansas	1971	idigbio	Bombus pensylvanicus	c(466099.318845127, -828576.348278547)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.867	-95.233	1951-06-10	Calliopsis			NA		AMNH	Douglas County, no specific locality		urn:uuid:8538bc1e-d8e1-11e2-99a2-0026552be7ea	Netting	Calliopsis andreniformis	Smith,1853	andreniformis	Kansas	1951	idigbio	Calliopsis andreniformis	c(413024.245756285, -669801.970700382)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		39.001	-95.234	1964-09-17	Augochlorella			NA		CUIC	2 mi N of Lawrence		urn:uuid:88649f5c-d8e1-11e2-99a2-0026552be7ea	Netting	Augochlorella aurata	(Smith,1853)	aurata	Kansas	1964	idigbio	Augochlorella aurata	c(412132.311980388, -654943.645326678)	Central Irregular Plains
	PreservedSpecimen			Unknown	UNITED STATES	Douglas		38.832	-95.381	1966-05-26	Hoplitis			NA		CUIC	Lone Star Lake		urn:uuid:86300f3c-d8e1-11e2-99a2-0026552be7ea	Netting	Hoplitis pilosifrons	(Cresson,1864)	pilosifrons	Kansas	1966	idigbio	Hoplitis pilosifrons	c(400421.352299182, -674407.417555896)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Montgomery		37.196	-95.651	1963-06-03	Lasioglossum			NA		AMNH	2 mi S., 3 mi E of Independence		urn:uuid:851f176e-d8e1-11e2-99a2-0026552be7ea	Netting	Lasioglossum coreopsis	(Robertson,1902)	coreopsis	Kansas	1963	idigbio	Lasioglossum coreopsis	c(385893.137437557, -857086.697255202)	Central Irregular Plains
	PreservedSpecimen				UNITED STATES	Douglas		38.867	-95.233	1951-06-17	Heriades			NA		AMNH	Douglas County, no specific locality		urn:uuid:8531d0fc-d8e1-11e2-99a2-0026552be7ea	Netting	Heriades carinata	Cresson,1864	carinata	Kansas	1951	idigbio	Heriades carinata	c(413024.245756285, -669801.970700382)	Central Irregular Plains
	Preserved specimen	ENTO	13b264e0-ea1c-4ff2-8229-0507f8dbf46a		United States of America	Jackson	14	39.035	-94.359	1956-04-14	Andrena			NA		TAMU	No further locality	4	453b4c98-f6c8-491f-9c26-32b8bb422955		Andrena carlini	Cockerell, 1901	carlini	Missouri	1956	idigbio	Andrena carlini	c(487421.949726564, -646440.149916494)	Central Irregular Plains
	PreservedSpecimen			Unknown	UNITED STATES	Douglas		38.832	-95.381	1966-05-26	Hoplitis			NA		CUIC	Lone Star Lake		urn:uuid:8614e09a-d8e1-11e2-99a2-0026552be7ea	Netting	Hoplitis micheneri	Mitchell,1962	micheneri	Kansas	1966	idigbio	Hoplitis micheneri	c(400421.352299182, -674407.417555896)	Central Irregular Plains
