associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2016-08-03/2016-08-16	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:396727?seid=4282937	vane trap	Bombus cryptarum		cryptarum	Alaska		idigbio	Bombus cryptarum	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-07-03/2018-07-17	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:401024?seid=4287234	vane trap	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-07-03/2018-07-17	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:401075?seid=4287285	vane trap	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-07-03/2018-07-17	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:400255?seid=4286465	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-22/2018-07-03	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:399377?seid=4285587	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-22/2018-07-03	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:399718?seid=4285928	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-22/2018-07-03	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:399727?seid=4285937	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-05/2018-06-22	Bombus	tundra		NA		UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:398722?seid=4284932	bee bowl	Bombus flavifrons		flavifrons	Alaska		idigbio	Bombus flavifrons	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-05/2018-06-22	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:398723?seid=4284933	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
	PreservedSpecimen	Ento	4	30	United States			63.751	-148.961	2018-06-05/2018-06-22	Bombus	tundra		NA	sylvicola	UAM	Denali NPP., Mt. Healy, Denali National Park and Preserve		http://arctos.database.museum/guid/UAM:Ento:398666?seid=4284876	bee bowl	Bombus lapponicus sylvicola		lapponicus	Alaska		idigbio	Bombus sylvicola	c(-2216067.38766068, 2848936.74518368)	Alaska Range
