associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	10	United States			65.334	-146.84	2015-06-12/2015-07-03	Bombus	Boggy black spruce		NA		UAM	White Mountains Recreation Area, Nome Creek Site 6		http://arctos.database.museum/guid/UAM:Ento:316834?seid=2672885	pollinator vane trap, 0.5m	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2019577.02691451, 2923905.45182734)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.335	-146.84	2016-07-01/2016-07-15	Bombus	b. & w. spruce, willow		NA		UAM	White Mountains Recreation Area, Nome Creek Site 4		http://arctos.database.museum/guid/UAM:Ento:338649?seid=3226950	pollinator vane, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2019501.65179194, 2923992.51427475)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	5	United States		19	64.309	-141.407	2017-05-19	Lasioglossum	open broadleaf forest		NA		UAM	Taylor Highway	05	http://arctos.database.museum/guid/UAM:Ento:459608?seid=5308264	bee bowl	Lasioglossum comagenense		comagenense	Alaska	2017	idigbio	Lasioglossum comagenense	c(-1890641.36241622, 2685584.62903421)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.334	-146.83	2015-06-12/2015-07-03	Bombus	Mixed black and white spruce with willow		NA		UAM	White Mountains Recreation Area, Nome Creek Site 4		http://arctos.database.museum/guid/UAM:Ento:315766?seid=2671817	pollinator vane trap, 0.5m	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2019225.89273858, 2923626.45638278)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:314097?seid=2667585	pollinator vane trap, 0.5m	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:314096?seid=2667584	pollinator vane trap, 0.5m	Bombus frigidus		frigidus	Alaska		idigbio	Bombus frigidus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:314087?seid=2667575	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.341	-146.928	2015-06-12/2015-07-03	Bombus	Open tussuck and standing water, some willow and bog birch		NA		UAM	White Mountain Recreation Area, Nome Creek Site 5		http://arctos.database.museum/guid/UAM:Ento:313951?seid=2667439	pollinator vane trap, 0.5m	Bombus jonellus		jonellus	Alaska		idigbio	Bombus jonellus	c(-2022136.32514043, 2926971.67751033)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	10	United States			65.334	-146.84	2015-06-12/2015-07-03	Bombus	Boggy black spruce		NA		UAM	White Mountains Recreation Area, Nome Creek Site 6		http://arctos.database.museum/guid/UAM:Ento:316826?seid=2672877	pollinator vane trap, 0.5m	Bombus mixtus		mixtus	Alaska		idigbio	Bombus mixtus	c(-2019577.02691451, 2923905.45182734)	Interior Highlands and Klondike Plateau
	PreservedSpecimen	Ento	4	1000	United States		14	65.236	-146.852	1982-07-14	Bombus	roadside weeds, Epilobium angustifolium		NA	sylvicola	UAM	54 2/3 Mi. Steese Hwy	07	http://arctos.database.museum/guid/UAM:Ento:132516?seid=747662		Bombus lapponicus sylvicola		lapponicus	Alaska	1982	idigbio	Bombus sylvicola	c(-2027383.91478396, 2915706.56571407)	Interior Highlands and Klondike Plateau
