associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
Astragalus bisulcatus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Megachile			NA		KU	Picture Butte, 3 mi SE	6	f8ec81ec-69b6-42b7-b5b4-e6449630391c		Megachile (Xanthosarus) melanophaea		melanophaea	Alberta	1982	idigbio	Megachile melanophaea	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
Astragalus tenellus	PreservedSpecimen	SEMC			Canada		14	49.85	-112.73	1982-06-14	Anthidium			NA		KU	Picture Butte, 3 mi SE	6	daf15fad-2151-45be-a498-707006b3fce0		Anthidium (Anthidium) clypeodentatum		clypeodentatum	Alberta	1982	idigbio	Anthidium clypeodentatum	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
associated with:Grindelia squarrosa	PreservedSpecimen				UNITED STATES	McKenzie		46.824	-100.413	1913-08-05	Colletes			NA		AMNH	McKenzie		urn:uuid:85c06984-d8e1-11e2-99a2-0026552be7ea	Unknown	Colletes rufocinctus	Cockerell,1929	rufocinctus	North Dakota	1913	idigbio	Colletes rufocinctus	c(-31426.5697058762, 202891.61431231)	Northwestern Glaciated Plains
Heterotheca villosa	PreservedSpecimen	SEMC			Canada		6	49.85	-112.73	1978-08-06	Perdita			NA		KU	Picture Butte, 3 mi SE	8	378d6068-1ed6-11e3-bfac-90b11c41863e		Perdita (Cockerellia) albipennis		albipennis	Alberta	1978	idigbio	Perdita albipennis	c(-908583.002375876, 612320.453036769)	Northwestern Glaciated Plains
Melilotus alba	PreservedSpecimen	SEMC			Canada		1	50.05	-110.44	1971-08-01	Bombus			NA		KU	Medicine Hat; 10 mi E	8	194bf5fa-1ed6-11e3-bfac-90b11c41863e		Bombus (Pyrobombus) huntii		huntii	Alberta	1971	idigbio	Bombus huntii	c(-743422.911473298, 610437.882772792)	Northwestern Glaciated Plains
Melilotus	PreservedSpecimen	SEMC			Canada		20	49.7	-112.833	1991-07-20	Anthidium			NA		KU	Lethbridge, 4 km SE Picture Butte	7	64c86a1f-d9e2-4257-8342-abc5135f94ee		Anthidium (Anthidium) tenuiflorae		tenuiflorae	Alberta	1991	idigbio	Anthidium tenuiflorae	c(-918650.371147936, 597022.441200073)	Northwestern Glaciated Plains
	PreservedSpecimen	BIOUG			Canada			49.14	-107.53	2012-06-12/19	Lasioglossum	Grassland		NA		UOG	Grasslands National Park|West Block|Just past bridge over Frenchman River		BIOUG06569-G10	Malaise Trap	Lasioglossum semicaeruleum Cockerell, 1895	Cockerell, 1895	semicaeruleum	Saskatchewan		idigbio	Lasioglossum semicaeruleum	c(-547098.597553217, 486164.614202703)	Northwestern Glaciated Plains
associated with:Sium suave	PreservedSpecimen				UNITED STATES	Burleigh		46.808	-100.783	1913-07-08	Lasioglossum			NA		AMNH	Bismarck		urn:uuid:85d9b376-d8e1-11e2-99a2-0026552be7ea	Unknown	Lasioglossum imitatum	(Smith,1853)	imitatum	North Dakota	1913	idigbio	Lasioglossum imitatum	c(-59597.8694347814, 201322.223234351)	Northwestern Glaciated Plains
associated with:Cirsium undulatum var. undulatum	PreservedSpecimen				UNITED STATES	Kidder		46.855	-99.916	1913-07-07	Megachile			NA		AMNH	Steele		urn:uuid:84fa5776-d8e1-11e2-99a2-0026552be7ea	Netting	Megachile latimanus	Say,1823	latimanus	North Dakota	1913	idigbio	Megachile latimanus	c(6388.21944687513, 206260.821310474)	Northwestern Glaciated Plains
	PreservedSpecimen	UASM	urn:lsid:biocol.org:col:34404		Canada			51.783	-112.789	2012-07-21	Bombus			NA		UAM	Rowley		urn:catalog:UASM:UASM213869		Bombus perplexus	Cresson	Bombus perplexus	Alberta		idigbio	Bombus perplexus	c(-876385.223763036, 825305.173711024)	Northwestern Glaciated Plains
